date,state,district,pincode,age_0_5,age_5_17,age_18_greater
31-12-2025,Odisha,Khorda,751015,0,1,0
31-12-2025,Odisha,Khorda,751017,2,2,0
31-12-2025,Odisha,Khorda,751020,1,0,0
31-12-2025,Odisha,Khorda,751021,2,0,0
31-12-2025,Odisha,Khorda,751024,3,1,0
31-12-2025,Odisha,Khorda,752027,1,1,0
31-12-2025,Odisha,Khorda,752060,0,1,0
31-12-2025,Odisha,Khorda,752064,2,0,0
31-12-2025,Odisha,Khorda,752066,1,1,0
31-12-2025,Odisha,Khorda,752114,1,0,0
31-12-2025,Odisha,Khordha,752066,1,0,0
31-12-2025,Odisha,Koraput,763003,1,1,0
31-12-2025,Odisha,Koraput,764001,3,1,0
31-12-2025,Odisha,Koraput,764014,0,1,0
31-12-2025,Odisha,Koraput,764039,1,3,0
31-12-2025,Odisha,Koraput,764057,1,0,0
31-12-2025,Odisha,Koraput,764081,1,0,0
31-12-2025,Odisha,Malkangiri,764044,2,9,1
31-12-2025,Odisha,Malkangiri,764045,5,6,0
31-12-2025,Odisha,Mayurbhanj,757022,0,1,0
31-12-2025,Odisha,Mayurbhanj,757029,0,3,0
31-12-2025,Odisha,Mayurbhanj,757033,1,3,0
31-12-2025,Odisha,Mayurbhanj,757035,0,1,0
31-12-2025,Odisha,Mayurbhanj,757046,1,2,0
31-12-2025,Odisha,Mayurbhanj,757053,3,1,0
31-12-2025,Odisha,Mayurbhanj,757055,1,3,0
31-12-2025,Odisha,Mayurbhanj,757073,1,0,0
31-12-2025,Odisha,Mayurbhanj,757082,1,1,0
31-12-2025,Odisha,Mayurbhanj,757083,0,1,0
31-12-2025,Odisha,Mayurbhanj,757086,1,0,0
31-12-2025,Odisha,Nabarangapur,764085,1,0,0
31-12-2025,Odisha,Nayagarh,752063,1,0,0
31-12-2025,Odisha,Nayagarh,752094,2,0,0
31-12-2025,Odisha,Nuapada,766105,6,5,0
31-12-2025,Odisha,Puri,752001,0,5,0
31-12-2025,Odisha,Puri,752017,4,1,0
31-12-2025,Odisha,Puri,752105,1,0,0
31-12-2025,Odisha,Puri,752110,2,1,0
31-12-2025,Odisha,Puri,752119,1,1,0
31-12-2025,Odisha,Sambalpur,768005,4,2,0
31-12-2025,Odisha,Sambalpur,768112,5,1,0
31-12-2025,Odisha,Sambalpur,768200,1,2,0
31-12-2025,Odisha,Sambalpur,768212,0,1,0
31-12-2025,Odisha,Sonapur,767018,0,1,0
31-12-2025,Odisha,Sundargarh,769003,1,0,0
31-12-2025,Odisha,Sundargarh,769016,1,0,0
31-12-2025,Odisha,Sundargarh,770021,1,1,0
31-12-2025,Odisha,Sundergarh,769001,1,2,0
31-12-2025,Odisha,Sundergarh,769003,1,0,0
31-12-2025,Odisha,Sundergarh,769008,1,0,0
31-12-2025,Odisha,Sundergarh,770011,3,0,0
31-12-2025,Odisha,Sundergarh,770012,0,1,0
31-12-2025,Odisha,Sundergarh,770014,0,1,0
31-12-2025,Odisha,Sundergarh,770034,0,1,0
31-12-2025,Odisha,Sundergarh,770037,3,1,0
31-12-2025,Odisha,Sundergarh,770038,0,1,0
31-12-2025,Odisha,Sundergarh,770041,3,1,0
31-12-2025,Odisha,Sundergarh,770048,0,2,0
31-12-2025,Odisha,Sundergarh,770070,0,1,0
31-12-2025,Orissa,Anugul,759123,1,0,0
31-12-2025,Orissa,Baleshwar,756002,0,1,0
31-12-2025,Orissa,Baleshwar,756032,1,0,0
31-12-2025,Orissa,Baleshwar,756056,0,1,0
31-12-2025,Orissa,Cuttack,753002,0,1,0
31-12-2025,Orissa,Ganjam,761118,1,0,0
31-12-2025,Orissa,Jagatsinghapur,754104,1,0,0
31-12-2025,Orissa,Jajapur,755009,2,0,0
31-12-2025,Orissa,Kendrapara,754222,0,1,0
31-12-2025,Orissa,Kendujhar,758078,1,0,0
31-12-2025,Orissa,Khordha,751001,1,0,0
31-12-2025,Orissa,Khordha,751006,1,0,0
31-12-2025,Orissa,Rayagada,765001,0,1,0
31-12-2025,Pondicherry,Karaikal,609605,1,0,0
31-12-2025,Pondicherry,Pondicherry,605009,0,1,0
31-12-2025,Pondicherry,Pondicherry,605501,1,0,0
31-12-2025,Puducherry,Karaikal,609609,1,0,0
31-12-2025,Puducherry,Pondicherry,605007,1,0,0
31-12-2025,Puducherry,Puducherry,605006,1,0,0
31-12-2025,Puducherry,Puducherry,605102,1,0,0
31-12-2025,Puducherry,Puducherry,605110,1,0,0
31-12-2025,Puducherry,Puducherry,607402,2,0,0
31-12-2025,Punjab,Amritsar,143001,4,10,9
31-12-2025,Punjab,Barnala,148101,0,2,0
31-12-2025,Punjab,Bathinda,151001,3,6,0
31-12-2025,Punjab,Bathinda,151002,1,1,0
31-12-2025,Punjab,Bathinda,151111,1,0,0
31-12-2025,Punjab,Bathinda,151201,1,0,0
31-12-2025,Punjab,Faridkot,151202,0,1,0
31-12-2025,Punjab,Fatehgarh Sahib,140412,1,0,0
31-12-2025,Punjab,Fazilka,152121,0,2,0
31-12-2025,Punjab,Ferozepur,142052,0,1,0
31-12-2025,Punjab,Gurdaspur,143511,0,1,0
31-12-2025,Punjab,Gurdaspur,143517,0,1,0
31-12-2025,Punjab,Gurdaspur,143529,1,0,0
31-12-2025,Punjab,Hoshiarpur,144204,0,1,0
31-12-2025,Punjab,Hoshiarpur,146102,0,1,0
31-12-2025,Punjab,Jalandhar,144042,1,0,0
31-12-2025,Punjab,Jalandhar,144702,0,1,0
31-12-2025,Punjab,Kapurthala,144401,0,1,0
31-12-2025,Punjab,Kapurthala,144623,1,0,0
31-12-2025,Punjab,Kapurthala,144626,0,2,0
31-12-2025,Punjab,Kapurthala,144804,0,1,0
31-12-2025,Punjab,Ludhiana,141001,5,5,1
31-12-2025,Punjab,Ludhiana,141002,3,1,0
31-12-2025,Punjab,Ludhiana,141003,6,11,1
31-12-2025,Punjab,Ludhiana,141012,3,2,0
31-12-2025,Punjab,Ludhiana,141015,4,3,0
31-12-2025,Punjab,Ludhiana,141016,2,1,0
31-12-2025,Punjab,Ludhiana,141204,1,1,0
31-12-2025,Punjab,Ludhiana,142036,1,0,0
31-12-2025,Punjab,Moga,142001,2,3,0
31-12-2025,Punjab,Pathankot,145001,1,0,0
31-12-2025,Punjab,Patiala,147021,1,0,0
31-12-2025,Punjab,Patiala,147101,4,0,0
31-12-2025,Punjab,Rupnagar,140126,1,0,0
31-12-2025,Punjab,S.A.S Nagar(Mohali),140301,2,0,0
31-12-2025,Punjab,S.A.S Nagar(Mohali),140604,1,0,0
31-12-2025,Punjab,S.A.S Nagar(Mohali),160059,1,0,0
31-12-2025,Punjab,SAS Nagar (Mohali),140110,3,0,0
31-12-2025,Punjab,Sangrur,148023,0,2,0
31-12-2025,Punjab,Sangrur,148027,0,1,0
31-12-2025,Punjab,Shaheed Bhagat Singh Nagar,144509,0,1,0
31-12-2025,Punjab,Tarn Taran,143305,2,0,0
31-12-2025,Punjab,Tarn Taran,143410,1,0,0
31-12-2025,Rajasthan,Ajmer,305002,0,1,0
31-12-2025,Rajasthan,Ajmer,305007,2,0,0
31-12-2025,Rajasthan,Ajmer,305022,6,5,0
31-12-2025,Rajasthan,Ajmer,305407,7,6,0
31-12-2025,Rajasthan,Ajmer,305624,4,3,0
31-12-2025,Rajasthan,Ajmer,305811,2,3,0
31-12-2025,Rajasthan,Ajmer,305814,8,7,0
31-12-2025,Rajasthan,Ajmer,305815,1,3,0
31-12-2025,Rajasthan,Ajmer,305922,1,3,0
31-12-2025,Rajasthan,Ajmer,305925,2,1,0
31-12-2025,Rajasthan,Ajmer,305926,7,2,0
31-12-2025,Rajasthan,Ajmer,305927,3,1,0
31-12-2025,Rajasthan,Alwar,301019,1,5,0
31-12-2025,Rajasthan,Alwar,301025,3,4,0
31-12-2025,Rajasthan,Alwar,301401,0,5,0
31-12-2025,Rajasthan,Alwar,301704,2,2,0
31-12-2025,Rajasthan,Alwar,301709,5,3,0
31-12-2025,Rajasthan,Banswara,327021,3,1,0
31-12-2025,Rajasthan,Banswara,327023,10,16,1
31-12-2025,Rajasthan,Banswara,327602,6,22,0
31-12-2025,Rajasthan,Baran,325207,2,0,0
31-12-2025,Rajasthan,Barmer,344027,0,4,1
31-12-2025,Rajasthan,Barmer,344031,18,17,0
31-12-2025,Rajasthan,Barmer,344033,24,18,0
31-12-2025,Rajasthan,Barmer,344037,13,7,0
31-12-2025,Rajasthan,Barmer,344701,5,9,1
31-12-2025,Rajasthan,Barmer,344704,15,45,1
31-12-2025,Rajasthan,Barmer,344705,2,4,0
31-12-2025,Rajasthan,Bharatpur,321001,14,33,0
31-12-2025,Rajasthan,Bharatpur,321021,1,6,0
31-12-2025,Rajasthan,Bharatpur,321022,8,15,1
31-12-2025,Rajasthan,Bharatpur,321201,0,6,0
31-12-2025,Rajasthan,Bharatpur,321203,13,16,0
31-12-2025,Rajasthan,Bharatpur,321405,2,16,1
31-12-2025,Rajasthan,Bharatpur,321409,2,7,0
31-12-2025,Rajasthan,Bhilwara,311001,38,16,0
31-12-2025,Rajasthan,Bhilwara,311013,0,1,0
31-12-2025,Rajasthan,Bhilwara,311021,5,1,0
31-12-2025,Rajasthan,Bhilwara,311408,3,5,0
31-12-2025,Rajasthan,Bikaner,331803,4,43,1
31-12-2025,Rajasthan,Bikaner,334006,0,2,0
31-12-2025,Rajasthan,Bikaner,334021,1,5,0
31-12-2025,Rajasthan,Bikaner,334023,2,7,0
31-12-2025,Rajasthan,Bikaner,334201,0,4,0
31-12-2025,Rajasthan,Bikaner,334602,3,9,0
31-12-2025,Rajasthan,Bikaner,334804,2,8,0
31-12-2025,Rajasthan,Bundi,323024,13,18,1
31-12-2025,Rajasthan,Bundi,323616,4,1,0
31-12-2025,Rajasthan,Bundi,323801,6,2,0
31-12-2025,Rajasthan,Chittaurgarh,312901,3,0,0
31-12-2025,Rajasthan,Chittaurgarh,323307,2,1,0
31-12-2025,Rajasthan,Chittorgarh,312023,33,11,1
31-12-2025,Rajasthan,Chittorgarh,312201,4,2,0
31-12-2025,Rajasthan,Chittorgarh,312202,6,4,0
31-12-2025,Rajasthan,Chittorgarh,312206,1,3,0
31-12-2025,Rajasthan,Chittorgarh,312402,3,5,0
31-12-2025,Rajasthan,Chittorgarh,312403,0,4,0
31-12-2025,Rajasthan,Chittorgarh,312601,7,13,1
31-12-2025,Rajasthan,Chittorgarh,312606,0,1,0
31-12-2025,Rajasthan,Chittorgarh,312620,3,4,0
31-12-2025,Rajasthan,Chittorgarh,323306,1,0,0
31-12-2025,Rajasthan,Chittorgarh,323307,7,5,0
31-12-2025,Rajasthan,Churu,331031,1,5,0
31-12-2025,Rajasthan,Churu,331301,2,2,0
31-12-2025,Rajasthan,Churu,331402,1,5,0
31-12-2025,Rajasthan,Churu,331506,2,5,0
31-12-2025,Rajasthan,Churu,331518,12,17,0
31-12-2025,Rajasthan,Dausa,303313,11,11,0
31-12-2025,Rajasthan,Dausa,303502,1,3,0
31-12-2025,Rajasthan,Dausa,303503,8,11,0
31-12-2025,Rajasthan,Dausa,303508,3,6,0
31-12-2025,Rajasthan,Dausa,321613,1,2,0
31-12-2025,Rajasthan,Dausa,322240,5,9,0
31-12-2025,Rajasthan,Deeg,321022,0,1,0
31-12-2025,Rajasthan,Deeg,321203,0,4,0
31-12-2025,Rajasthan,Dholpur,328027,7,7,0
31-12-2025,Rajasthan,Dungarpur,314034,4,3,0
31-12-2025,Rajasthan,Dungarpur,314038,1,2,0
31-12-2025,Rajasthan,Dungarpur,314801,7,5,0
31-12-2025,Rajasthan,Ganganagar,335022,4,2,0
31-12-2025,Rajasthan,Ganganagar,335025,2,0,0
31-12-2025,Rajasthan,Ganganagar,335703,11,6,0
31-12-2025,Rajasthan,Ganganagar,335707,8,4,0
31-12-2025,Rajasthan,Hanumangarh,335065,1,1,0
31-12-2025,Rajasthan,Hanumangarh,335503,4,1,0
31-12-2025,Rajasthan,Hanumangarh,335511,1,2,0
31-12-2025,Rajasthan,Hanumangarh,335513,1,4,0
31-12-2025,Rajasthan,Hanumangarh,335802,4,1,0
31-12-2025,Rajasthan,Jaipur,302001,5,15,1
31-12-2025,Rajasthan,Jaipur,302012,47,32,0
31-12-2025,Rajasthan,Jaipur,302018,7,3,0
31-12-2025,Rajasthan,Jaipur,302020,5,20,3
31-12-2025,Rajasthan,Jaipur,302023,2,1,0
31-12-2025,Rajasthan,Jaipur,302031,16,3,0
31-12-2025,Rajasthan,Jaipur,302032,1,2,0
31-12-2025,Rajasthan,Jaipur,303001,5,8,0
31-12-2025,Rajasthan,Jaipur,303002,6,3,0
31-12-2025,Rajasthan,Jaipur,303009,1,2,0
31-12-2025,Rajasthan,Jaipur,303106,12,0,0
31-12-2025,Rajasthan,Jaipur,303109,9,8,0
31-12-2025,Rajasthan,Jaipur,303301,10,11,0
31-12-2025,Rajasthan,Jaipur,303602,2,4,0
31-12-2025,Rajasthan,Jaipur,303904,2,4,0
31-12-2025,Rajasthan,Jaipur,303908,11,6,0
31-12-2025,Rajasthan,Jaisalmer,345026,6,2,0
31-12-2025,Rajasthan,Jaisalmer,345033,1,0,0
31-12-2025,Rajasthan,Jalor,307515,0,8,0
31-12-2025,Rajasthan,Jalor,343023,1,6,0
31-12-2025,Rajasthan,Jalor,343024,0,5,0
31-12-2025,Rajasthan,Jalor,343048,0,4,0
31-12-2025,Rajasthan,Jhalawar,326021,3,2,0
31-12-2025,Rajasthan,Jhalawar,326022,2,0,0
31-12-2025,Rajasthan,Jhalawar,326034,4,3,0
31-12-2025,Rajasthan,Jhalawar,326501,3,2,0
31-12-2025,Rajasthan,Jhunjhunu,333025,1,0,0
31-12-2025,Rajasthan,Jhunjhunu,333026,1,0,0
31-12-2025,Rajasthan,Jhunjhunu,333027,1,0,0
31-12-2025,Rajasthan,Jhunjhunun,333024,0,2,0
31-12-2025,Rajasthan,Jhunjhunun,333031,5,3,0
31-12-2025,Rajasthan,Jhunjhunun,333033,1,3,0
31-12-2025,Rajasthan,Jhunjhunun,333041,2,2,0
31-12-2025,Rajasthan,Jhunjhunun,333501,1,4,0
31-12-2025,Rajasthan,Jhunjhunun,333504,2,0,0
31-12-2025,Rajasthan,Jhunjhunun,333702,2,0,0
31-12-2025,Rajasthan,Jhunjhunun,333704,2,0,0
31-12-2025,Rajasthan,Jhunjhunun,333707,1,4,0
31-12-2025,Rajasthan,Jodhpur,342003,3,1,0
31-12-2025,Rajasthan,Jodhpur,342007,1,0,0
31-12-2025,Rajasthan,Jodhpur,342011,1,3,0
31-12-2025,Rajasthan,Jodhpur,342015,0,1,0
31-12-2025,Rajasthan,Jodhpur,342023,2,6,0
31-12-2025,Rajasthan,Jodhpur,342028,2,2,0
31-12-2025,Rajasthan,Jodhpur,342302,10,4,0
31-12-2025,Rajasthan,Jodhpur,342312,11,24,0
31-12-2025,Rajasthan,Jodhpur,342801,10,3,1
31-12-2025,Rajasthan,Jodhpur,342802,7,8,0
31-12-2025,Rajasthan,Karauli,321610,1,1,0
31-12-2025,Rajasthan,Karauli,322033,1,0,0
31-12-2025,Rajasthan,Karauli,322202,2,2,0
31-12-2025,Rajasthan,Karauli,322212,0,1,0
31-12-2025,Rajasthan,Karauli,322220,7,9,0
31-12-2025,Rajasthan,Karauli,322230,16,26,1
31-12-2025,Rajasthan,Karauli,322252,4,6,1
31-12-2025,Rajasthan,Kota,324003,3,0,0
31-12-2025,Rajasthan,Kota,324009,7,4,0
31-12-2025,Rajasthan,Kota,325201,14,2,0
31-12-2025,Rajasthan,Kota,325204,16,2,0
31-12-2025,Rajasthan,Kota,325208,2,0,0
31-12-2025,Rajasthan,Kota,325601,3,7,0
31-12-2025,Rajasthan,Kota,326529,3,2,0
31-12-2025,Rajasthan,Kota,326530,5,2,0
31-12-2025,Rajasthan,Nagaur,341021,7,3,0
31-12-2025,Rajasthan,Nagaur,341022,5,9,0
31-12-2025,Rajasthan,Nagaur,341301,1,5,0
31-12-2025,Rajasthan,Nagaur,341306,3,5,0
31-12-2025,Rajasthan,Nagaur,341506,1,7,0
31-12-2025,Rajasthan,Nagaur,341508,21,15,1
31-12-2025,Rajasthan,Nagaur,341511,5,8,0
31-12-2025,Rajasthan,Nagaur,341515,3,2,0
31-12-2025,Rajasthan,Nagaur,341516,2,0,0
31-12-2025,Rajasthan,Nagaur,341517,2,2,0
31-12-2025,Rajasthan,Nagaur,341518,1,3,0
31-12-2025,Rajasthan,Nagaur,341533,2,3,0
31-12-2025,Rajasthan,Pali,306001,1,5,0
31-12-2025,Rajasthan,Pali,306022,3,4,0
31-12-2025,Rajasthan,Pali,306101,6,8,0
31-12-2025,Rajasthan,Pali,306103,4,3,0
31-12-2025,Rajasthan,Pali,306126,2,8,1
31-12-2025,Rajasthan,Pali,306302,12,4,0
31-12-2025,Rajasthan,Pali,306422,7,3,0
31-12-2025,Rajasthan,Pali,306602,2,1,0
31-12-2025,Rajasthan,Pali,306603,2,1,0
31-12-2025,Rajasthan,Pali,306704,0,2,0
31-12-2025,Rajasthan,Pali,306706,2,3,0
31-12-2025,Rajasthan,Pali,306707,5,6,0
31-12-2025,Rajasthan,Pratapgarh,312403,1,0,0
31-12-2025,Rajasthan,Pratapgarh,312604,6,7,0
31-12-2025,Rajasthan,Pratapgarh,327027,1,4,0
31-12-2025,Rajasthan,Rajsamand,305901,1,0,0
31-12-2025,Rajasthan,Rajsamand,313001,1,1,0
31-12-2025,Rajasthan,Rajsamand,313324,4,7,1
31-12-2025,Rajasthan,Rajsamand,313325,7,9,0
31-12-2025,Rajasthan,Rajsamand,313331,6,17,0
31-12-2025,Rajasthan,Rajsamand,313333,2,4,0
31-12-2025,Rajasthan,Sawai Madhopur,322026,0,3,0
31-12-2025,Rajasthan,Sawai Madhopur,322029,3,2,0
31-12-2025,Rajasthan,Sawai Madhopur,322201,22,17,0
31-12-2025,Rajasthan,Sawai Madhopur,322704,2,0,0
31-12-2025,Rajasthan,Sikar,332001,17,11,0
31-12-2025,Rajasthan,Sikar,332023,6,11,0
31-12-2025,Rajasthan,Sikar,332041,2,2,0
31-12-2025,Rajasthan,Sikar,332303,1,3,0
31-12-2025,Rajasthan,Sikar,332312,1,3,0
31-12-2025,Rajasthan,Sikar,332401,0,3,0
31-12-2025,Rajasthan,Sikar,332411,1,3,0
31-12-2025,Rajasthan,Sikar,332709,6,6,0
31-12-2025,Rajasthan,Sirohi,307001,4,10,0
31-12-2025,Rajasthan,Sirohi,307019,1,2,0
31-12-2025,Rajasthan,Sirohi,307024,6,16,0
31-12-2025,Rajasthan,Sirohi,307028,6,5,0
31-12-2025,Rajasthan,Sirohi,307031,3,6,0
31-12-2025,Rajasthan,Sirohi,307042,2,0,0
31-12-2025,Rajasthan,Sirohi,307513,1,13,0
31-12-2025,Rajasthan,Sirohi,307801,10,8,0
31-12-2025,Rajasthan,Tonk,304001,24,15,0
31-12-2025,Rajasthan,Tonk,304503,2,0,0
31-12-2025,Rajasthan,Udaipur,313022,4,1,0
31-12-2025,Rajasthan,Udaipur,313024,6,1,0
31-12-2025,Rajasthan,Udaipur,313038,4,6,0
31-12-2025,Rajasthan,Udaipur,313201,3,2,0
31-12-2025,Rajasthan,Udaipur,313705,2,17,0
31-12-2025,Rajasthan,Udaipur,313708,2,12,0
31-12-2025,Rajasthan,Udaipur,313803,5,20,0
31-12-2025,Rajasthan,Udaipur,313903,1,3,0
31-12-2025,Sikkim,East Sikkim,737101,0,1,0
31-12-2025,Sikkim,West,737113,1,0,0
31-12-2025,Sikkim,West,737121,1,2,0
31-12-2025,Tamil Nadu,Ariyalur,621651,1,0,0
31-12-2025,Tamil Nadu,Ariyalur,621704,3,0,0
31-12-2025,Tamil Nadu,Ariyalur,621716,1,0,0
31-12-2025,Tamil Nadu,Ariyalur,621730,1,0,0
31-12-2025,Tamil Nadu,Ariyalur,621803,1,1,0
31-12-2025,Tamil Nadu,Ariyalur,621851,0,1,0
31-12-2025,Tamil Nadu,Chengalpattu,603102,1,0,0
31-12-2025,Tamil Nadu,Chengalpattu,603108,1,0,0
31-12-2025,Tamil Nadu,Chennai,600002,6,0,2
31-12-2025,Tamil Nadu,Chennai,600010,1,0,0
31-12-2025,Tamil Nadu,Chennai,600017,2,1,0
31-12-2025,Tamil Nadu,Chennai,600018,3,0,0
31-12-2025,Tamil Nadu,Chennai,600030,2,0,0
31-12-2025,Tamil Nadu,Chennai,600032,2,1,0
31-12-2025,Tamil Nadu,Chennai,600039,3,1,0
31-12-2025,Tamil Nadu,Chennai,600040,2,3,0
31-12-2025,Tamil Nadu,Chennai,600041,4,3,0
31-12-2025,Tamil Nadu,Coimbatore,641006,3,4,0
31-12-2025,Tamil Nadu,Coimbatore,641021,2,1,0
31-12-2025,Tamil Nadu,Coimbatore,641038,0,2,0
31-12-2025,Tamil Nadu,Coimbatore,641045,2,1,0
31-12-2025,Tamil Nadu,Coimbatore,641062,2,1,0
31-12-2025,Tamil Nadu,Coimbatore,641104,0,2,0
31-12-2025,Tamil Nadu,Coimbatore,641105,0,2,0
31-12-2025,Tamil Nadu,Coimbatore,642002,2,6,0
31-12-2025,Tamil Nadu,Coimbatore,642109,2,2,0
31-12-2025,Tamil Nadu,Coimbatore,642110,4,0,0
31-12-2025,Tamil Nadu,Coimbatore,642127,1,0,0
31-12-2025,Tamil Nadu,Coimbatore,642205,1,0,0
31-12-2025,Tamil Nadu,Cuddalore,605007,2,1,0
31-12-2025,Tamil Nadu,Cuddalore,606108,4,0,0
31-12-2025,Tamil Nadu,Cuddalore,606111,2,1,0
31-12-2025,Tamil Nadu,Cuddalore,606115,1,1,0
31-12-2025,Tamil Nadu,Cuddalore,606305,1,0,0
31-12-2025,Tamil Nadu,Cuddalore,607001,5,1,0
31-12-2025,Tamil Nadu,Cuddalore,607003,0,1,0
31-12-2025,Tamil Nadu,Cuddalore,607004,1,1,0
31-12-2025,Tamil Nadu,Cuddalore,607104,1,0,0
31-12-2025,Tamil Nadu,Cuddalore,607105,5,0,0
31-12-2025,Tamil Nadu,Cuddalore,607303,2,0,0
31-12-2025,Tamil Nadu,Cuddalore,607801,1,0,0
31-12-2025,Tamil Nadu,Cuddalore,607802,3,3,0
31-12-2025,Tamil Nadu,Cuddalore,607807,0,1,0
31-12-2025,Tamil Nadu,Cuddalore,608001,2,0,0
31-12-2025,Tamil Nadu,Cuddalore,608002,2,0,0
31-12-2025,Tamil Nadu,Cuddalore,608303,2,1,0
31-12-2025,Tamil Nadu,Cuddalore,608702,1,1,0
31-12-2025,Tamil Nadu,Dharmapuri,635111,5,1,0
31-12-2025,Tamil Nadu,Dharmapuri,635205,0,2,0
31-12-2025,Tamil Nadu,Dharmapuri,635302,2,2,0
31-12-2025,Tamil Nadu,Dharmapuri,635305,2,3,1
31-12-2025,Tamil Nadu,Dharmapuri,636808,8,4,0
31-12-2025,Tamil Nadu,Dharmapuri,636809,4,2,0
31-12-2025,Tamil Nadu,Dharmapuri,636903,3,5,2
31-12-2025,Tamil Nadu,Dindigul,624001,2,2,0
31-12-2025,Tamil Nadu,Dindigul,624003,2,1,0
31-12-2025,Tamil Nadu,Dindigul,624211,1,0,0
31-12-2025,Tamil Nadu,Dindigul,624219,3,1,0
31-12-2025,Tamil Nadu,Dindigul,624308,1,0,0
31-12-2025,Tamil Nadu,Dindigul,624620,3,1,0
31-12-2025,Tamil Nadu,Dindigul,624705,2,1,0
31-12-2025,Tamil Nadu,Erode,638003,3,1,0
31-12-2025,Tamil Nadu,Erode,638012,0,1,0
31-12-2025,Tamil Nadu,Erode,638052,3,0,0
31-12-2025,Tamil Nadu,Erode,638056,4,0,0
31-12-2025,Tamil Nadu,Erode,638107,1,0,0
31-12-2025,Tamil Nadu,Erode,638151,1,2,0
31-12-2025,Tamil Nadu,Erode,638154,1,0,0
31-12-2025,Tamil Nadu,Erode,638312,5,0,0
31-12-2025,Tamil Nadu,Erode,638313,1,0,0
31-12-2025,Tamil Nadu,Erode,638402,2,1,0
31-12-2025,Tamil Nadu,Erode,638451,1,0,0
31-12-2025,Tamil Nadu,Erode,638453,1,2,0
31-12-2025,Tamil Nadu,Erode,638476,2,1,0
31-12-2025,Tamil Nadu,Erode,638501,2,6,0
31-12-2025,Tamil Nadu,Erode,638505,2,0,0
31-12-2025,Tamil Nadu,Kallakurichi,606107,3,0,0
31-12-2025,Tamil Nadu,Kallakurichi,606401,1,0,0
31-12-2025,Tamil Nadu,Kancheepuram,600059,2,2,0
31-12-2025,Tamil Nadu,Kancheepuram,600074,4,3,0
31-12-2025,Tamil Nadu,Kancheepuram,600091,8,4,0
31-12-2025,Tamil Nadu,Kancheepuram,600122,3,3,0
31-12-2025,Tamil Nadu,Kancheepuram,603002,2,2,0
31-12-2025,Tamil Nadu,Kancheepuram,603209,4,1,0
31-12-2025,Tamil Nadu,Kancheepuram,603301,0,1,0
31-12-2025,Tamil Nadu,Kancheepuram,603305,0,1,0
31-12-2025,Tamil Nadu,Kancheepuram,603309,0,1,0
31-12-2025,Tamil Nadu,Kancheepuram,603405,0,1,0
31-12-2025,Tamil Nadu,Kancheepuram,631553,2,4,0
31-12-2025,Tamil Nadu,Kancheepuram,631605,4,1,0
31-12-2025,Tamil Nadu,Kanniyakumari,629164,1,0,0
31-12-2025,Tamil Nadu,Kanniyakumari,629166,2,0,0
31-12-2025,Tamil Nadu,Kanniyakumari,629170,1,0,0
31-12-2025,Tamil Nadu,Kanniyakumari,629171,1,0,0
31-12-2025,Tamil Nadu,Kanniyakumari,629177,4,0,0
31-12-2025,Tamil Nadu,Kanniyakumari,629179,2,0,0
31-12-2025,Tamil Nadu,Kanniyakumari,629703,3,0,0
31-12-2025,Tamil Nadu,Kanniyakumari,629801,2,0,0
31-12-2025,Tamil Nadu,Kanniyakumari,629804,0,1,0
31-12-2025,Tamil Nadu,Kanyakumari,629151,1,0,0
31-12-2025,Tamil Nadu,Kanyakumari,629163,1,0,0
31-12-2025,Tamil Nadu,Kanyakumari,629166,1,0,0
31-12-2025,Tamil Nadu,Kanyakumari,629175,1,0,0
31-12-2025,Tamil Nadu,Kanyakumari,629201,1,0,0
31-12-2025,Tamil Nadu,Kanyakumari,629203,1,0,0
31-12-2025,Tamil Nadu,Kanyakumari,629251,2,0,0
31-12-2025,Tamil Nadu,Kanyakumari,629302,1,0,0
31-12-2025,Tamil Nadu,Kanyakumari,629401,1,0,0
31-12-2025,Tamil Nadu,Karur,621311,3,0,0
31-12-2025,Tamil Nadu,Karur,639005,1,0,0
31-12-2025,Tamil Nadu,Karur,639107,2,1,0
31-12-2025,Tamil Nadu,Karur,639108,0,1,0
31-12-2025,Tamil Nadu,Karur,639113,2,1,0
31-12-2025,Tamil Nadu,Karur,639114,1,2,0
31-12-2025,Tamil Nadu,Karur,639116,0,1,0
31-12-2025,Tamil Nadu,Krishnagiri,635107,4,3,0
31-12-2025,Tamil Nadu,Krishnagiri,635121,1,2,0
31-12-2025,Tamil Nadu,Krishnagiri,635207,5,0,0
31-12-2025,Tamil Nadu,Madurai,625004,0,2,0
31-12-2025,Tamil Nadu,Madurai,625016,6,2,0
31-12-2025,Tamil Nadu,Madurai,625021,2,0,0
31-12-2025,Tamil Nadu,Madurai,625022,4,0,0
31-12-2025,Tamil Nadu,Madurai,625207,1,0,0
31-12-2025,Tamil Nadu,Madurai,625214,1,0,0
31-12-2025,Tamil Nadu,Madurai,625532,4,2,0
31-12-2025,Tamil Nadu,Madurai,625535,2,2,0
31-12-2025,Tamil Nadu,Madurai,625704,2,0,0
31-12-2025,Tamil Nadu,Nagapattinam,609108,2,1,0
31-12-2025,Tamil Nadu,Nagapattinam,609117,2,0,0
31-12-2025,Tamil Nadu,Nagapattinam,609201,1,0,0
31-12-2025,Tamil Nadu,Nagapattinam,609203,1,0,0
