date,state,district,pincode,demo_age_5_17,demo_age_17_
26-12-2025,Andhra Pradesh,Anantapur,515765,0,3
26-12-2025,Andhra Pradesh,Anantapur,515787,0,3
26-12-2025,Andhra Pradesh,Ananthapur,515001,6,8
26-12-2025,Andhra Pradesh,Ananthapur,515004,1,3
26-12-2025,Andhra Pradesh,Ananthapur,515110,0,4
26-12-2025,Andhra Pradesh,Ananthapur,515122,1,1
26-12-2025,Andhra Pradesh,Ananthapur,515154,1,1
26-12-2025,Andhra Pradesh,Ananthapur,515211,0,2
26-12-2025,Andhra Pradesh,Ananthapur,515311,1,0
26-12-2025,Andhra Pradesh,Ananthapur,515401,2,6
26-12-2025,Andhra Pradesh,Ananthapur,515408,1,2
26-12-2025,Andhra Pradesh,Ananthapur,515414,1,5
26-12-2025,Andhra Pradesh,Ananthapur,515445,1,2
26-12-2025,Andhra Pradesh,Ananthapur,515465,0,1
26-12-2025,Andhra Pradesh,Ananthapur,515501,0,4
26-12-2025,Andhra Pradesh,Ananthapur,515591,1,5
26-12-2025,Andhra Pradesh,Ananthapur,515766,0,1
26-12-2025,Andhra Pradesh,Ananthapur,515867,1,1
26-12-2025,Andhra Pradesh,Ananthapuramu,515001,7,33
26-12-2025,Andhra Pradesh,Ananthapuramu,515004,1,17
26-12-2025,Andhra Pradesh,Ananthapuramu,515005,0,2
26-12-2025,Andhra Pradesh,Ananthapuramu,515201,1,3
26-12-2025,Andhra Pradesh,Ananthapuramu,515241,0,2
26-12-2025,Andhra Pradesh,Ananthapuramu,515305,0,1
26-12-2025,Andhra Pradesh,Ananthapuramu,515311,0,1
26-12-2025,Andhra Pradesh,Ananthapuramu,515331,0,1
26-12-2025,Andhra Pradesh,Ananthapuramu,515401,1,5
26-12-2025,Andhra Pradesh,Ananthapuramu,515402,2,4
26-12-2025,Andhra Pradesh,Ananthapuramu,515411,1,14
26-12-2025,Andhra Pradesh,Ananthapuramu,515415,0,2
26-12-2025,Andhra Pradesh,Ananthapuramu,515672,2,1
26-12-2025,Andhra Pradesh,Ananthapuramu,515765,1,2
26-12-2025,Andhra Pradesh,Ananthapuramu,515803,0,2
26-12-2025,Andhra Pradesh,Ananthapuramu,515842,0,3
26-12-2025,Andhra Pradesh,Ananthapuramu,515865,1,17
26-12-2025,Andhra Pradesh,Ananthapuramu,515871,3,8
26-12-2025,Andhra Pradesh,Annamayya,516110,0,1
26-12-2025,Andhra Pradesh,Annamayya,516127,0,1
26-12-2025,Andhra Pradesh,Annamayya,516257,0,3
26-12-2025,Andhra Pradesh,Annamayya,516267,1,3
26-12-2025,Andhra Pradesh,Annamayya,516268,0,2
26-12-2025,Andhra Pradesh,Annamayya,517235,0,1
26-12-2025,Andhra Pradesh,Bapatla,522111,0,4
26-12-2025,Andhra Pradesh,Bapatla,522265,0,7
26-12-2025,Andhra Pradesh,Bapatla,522311,0,0
26-12-2025,Andhra Pradesh,Bapatla,522313,0,1
26-12-2025,Andhra Pradesh,Bapatla,523165,0,1
26-12-2025,Andhra Pradesh,Bapatla,523169,0,1
26-12-2025,Andhra Pradesh,Bapatla,523170,1,3
26-12-2025,Andhra Pradesh,Bapatla,523260,0,3
26-12-2025,Andhra Pradesh,Bapatla,523261,0,4
26-12-2025,Andhra Pradesh,Chittoor,517102,2,4
26-12-2025,Andhra Pradesh,Chittoor,517124,3,8
26-12-2025,Andhra Pradesh,Chittoor,517126,2,7
26-12-2025,Andhra Pradesh,Chittoor,517128,1,6
26-12-2025,Andhra Pradesh,Chittoor,517129,1,2
26-12-2025,Andhra Pradesh,Chittoor,517193,0,1
26-12-2025,Andhra Pradesh,Chittoor,517235,1,4
26-12-2025,Andhra Pradesh,Chittoor,517247,4,36
26-12-2025,Andhra Pradesh,Chittoor,517325,4,34
26-12-2025,Andhra Pradesh,Chittoor,517390,3,3
26-12-2025,Andhra Pradesh,Chittoor,517391,0,8
26-12-2025,Andhra Pradesh,Chittoor,517416,5,6
26-12-2025,Andhra Pradesh,Chittoor,517426,0,1
26-12-2025,Andhra Pradesh,Chittoor,517432,3,18
26-12-2025,Andhra Pradesh,Chittoor,517561,1,11
26-12-2025,Andhra Pradesh,Chittoor,517592,0,1
26-12-2025,Andhra Pradesh,Chittoor,517619,0,2
26-12-2025,Andhra Pradesh,Chittoor,517643,3,5
26-12-2025,Andhra Pradesh,Cuddapah,516128,2,2
26-12-2025,Andhra Pradesh,Cuddapah,516150,0,7
26-12-2025,Andhra Pradesh,Cuddapah,516151,1,1
26-12-2025,Andhra Pradesh,Cuddapah,516163,0,1
26-12-2025,Andhra Pradesh,Cuddapah,516175,1,4
26-12-2025,Andhra Pradesh,Cuddapah,516193,1,16
26-12-2025,Andhra Pradesh,Cuddapah,516267,0,13
26-12-2025,Andhra Pradesh,Cuddapah,516268,2,5
26-12-2025,Andhra Pradesh,Cuddapah,516289,4,10
26-12-2025,Andhra Pradesh,Cuddapah,516310,1,3
26-12-2025,Andhra Pradesh,Cuddapah,516312,0,2
26-12-2025,Andhra Pradesh,Cuddapah,516339,0,7
26-12-2025,Andhra Pradesh,Cuddapah,516411,0,4
26-12-2025,Andhra Pradesh,Cuddapah,516421,2,2
26-12-2025,Andhra Pradesh,Cuddapah,516431,0,1
26-12-2025,Andhra Pradesh,Cuddapah,516444,0,9
26-12-2025,Andhra Pradesh,Cuddapah,516484,0,4
26-12-2025,Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,533212,0,1
26-12-2025,Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,533214,0,5
26-12-2025,Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,533217,0,2
26-12-2025,Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,533232,0,1
26-12-2025,Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,533234,0,3
26-12-2025,Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,533235,0,7
26-12-2025,Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,533236,0,3
26-12-2025,Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,533248,1,3
26-12-2025,Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,533255,0,5
26-12-2025,Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,533263,0,1
26-12-2025,Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,533341,1,2
26-12-2025,Andhra Pradesh,East Godavari,507134,1,5
26-12-2025,Andhra Pradesh,East Godavari,507135,0,5
26-12-2025,Andhra Pradesh,East Godavari,533004,0,4
26-12-2025,Andhra Pradesh,East Godavari,533006,1,1
26-12-2025,Andhra Pradesh,East Godavari,533201,2,16
26-12-2025,Andhra Pradesh,East Godavari,533218,1,4
26-12-2025,Andhra Pradesh,East Godavari,533228,2,2
26-12-2025,Andhra Pradesh,East Godavari,533250,0,4
26-12-2025,Andhra Pradesh,East Godavari,533254,1,5
26-12-2025,Andhra Pradesh,East Godavari,533285,2,6
26-12-2025,Andhra Pradesh,East Godavari,533294,1,15
26-12-2025,Andhra Pradesh,East Godavari,533296,1,5
26-12-2025,Andhra Pradesh,East Godavari,533297,0,3
26-12-2025,Andhra Pradesh,East Godavari,533308,1,5
26-12-2025,Andhra Pradesh,East Godavari,533309,1,3
26-12-2025,Andhra Pradesh,East Godavari,533344,1,3
26-12-2025,Andhra Pradesh,East Godavari,533401,2,25
26-12-2025,Andhra Pradesh,East Godavari,533428,1,4
26-12-2025,Andhra Pradesh,East Godavari,533436,0,7
26-12-2025,Andhra Pradesh,East Godavari,534218,0,2
26-12-2025,Andhra Pradesh,East Godavari,534340,1,1
26-12-2025,Andhra Pradesh,Eluru,507114,0,4
26-12-2025,Andhra Pradesh,Eluru,521201,0,5
26-12-2025,Andhra Pradesh,Eluru,521207,0,1
26-12-2025,Andhra Pradesh,Eluru,521333,0,1
26-12-2025,Andhra Pradesh,Eluru,521344,0,2
26-12-2025,Andhra Pradesh,Eluru,534003,0,3
26-12-2025,Andhra Pradesh,Eluru,534004,0,0
26-12-2025,Andhra Pradesh,Eluru,534411,0,1
26-12-2025,Andhra Pradesh,Eluru,534432,0,1
26-12-2025,Andhra Pradesh,Eluru,534448,0,1
26-12-2025,Andhra Pradesh,Eluru,534460,0,1
26-12-2025,Andhra Pradesh,Guntur,522001,3,32
26-12-2025,Andhra Pradesh,Guntur,522211,0,5
26-12-2025,Andhra Pradesh,Guntur,522212,2,15
26-12-2025,Andhra Pradesh,Guntur,522257,1,4
26-12-2025,Andhra Pradesh,Guntur,522304,1,2
26-12-2025,Andhra Pradesh,Guntur,522309,0,11
26-12-2025,Andhra Pradesh,Guntur,522310,0,1
26-12-2025,Andhra Pradesh,Guntur,522311,0,2
26-12-2025,Andhra Pradesh,Guntur,522315,2,3
26-12-2025,Andhra Pradesh,Guntur,522410,3,9
26-12-2025,Andhra Pradesh,Guntur,522426,1,10
26-12-2025,Andhra Pradesh,Guntur,522437,1,4
26-12-2025,Andhra Pradesh,Guntur,522501,2,17
26-12-2025,Andhra Pradesh,Guntur,522508,0,4
26-12-2025,Andhra Pradesh,Guntur,522509,0,12
26-12-2025,Andhra Pradesh,Guntur,522603,0,4
26-12-2025,Andhra Pradesh,Guntur,522619,1,2
26-12-2025,Andhra Pradesh,Guntur,522647,5,17
26-12-2025,Andhra Pradesh,Hyderabad,500004,1,3
26-12-2025,Andhra Pradesh,Hyderabad,500009,1,3
26-12-2025,Andhra Pradesh,Hyderabad,500011,0,2
26-12-2025,Andhra Pradesh,Hyderabad,500016,0,8
26-12-2025,Andhra Pradesh,Hyderabad,500018,0,1
26-12-2025,Andhra Pradesh,Hyderabad,500026,0,8
26-12-2025,Andhra Pradesh,Hyderabad,500028,0,8
26-12-2025,Andhra Pradesh,Hyderabad,500036,0,5
26-12-2025,Andhra Pradesh,Hyderabad,500038,0,3
26-12-2025,Andhra Pradesh,Hyderabad,500057,0,1
26-12-2025,Andhra Pradesh,Hyderabad,500064,0,11
26-12-2025,Andhra Pradesh,Hyderabad,500073,0,3
26-12-2025,Andhra Pradesh,Hyderabad,500081,0,1
26-12-2025,Andhra Pradesh,K.v. Rangareddy,501142,0,1
26-12-2025,Andhra Pradesh,Kakinada,533003,0,3
26-12-2025,Andhra Pradesh,Kakinada,533004,0,7
26-12-2025,Andhra Pradesh,Kakinada,533432,0,2
26-12-2025,Andhra Pradesh,Kakinada,533434,0,6
26-12-2025,Andhra Pradesh,Kakinada,533440,1,2
26-12-2025,Andhra Pradesh,Kakinada,533446,0,2
26-12-2025,Andhra Pradesh,Kakinada,533449,0,4
26-12-2025,Andhra Pradesh,Karim Nagar,505301,0,1
26-12-2025,Andhra Pradesh,Karimnagar,505001,0,4
26-12-2025,Andhra Pradesh,Karimnagar,505122,0,1
26-12-2025,Andhra Pradesh,Karimnagar,505306,0,1
26-12-2025,Andhra Pradesh,Karimnagar,505469,0,1
26-12-2025,Andhra Pradesh,Karimnagar,505481,0,3
26-12-2025,Andhra Pradesh,Karimnagar,505527,0,1
26-12-2025,Andhra Pradesh,Karimnagar,505531,0,2
26-12-2025,Andhra Pradesh,Khammam,507001,1,9
26-12-2025,Andhra Pradesh,Khammam,507111,0,2
26-12-2025,Andhra Pradesh,Khammam,507117,0,6
26-12-2025,Andhra Pradesh,Khammam,507123,1,9
26-12-2025,Andhra Pradesh,Khammam,507167,1,1
26-12-2025,Andhra Pradesh,Khammam,507182,0,5
26-12-2025,Andhra Pradesh,Khammam,507208,0,3
26-12-2025,Andhra Pradesh,Khammam,507303,0,3
26-12-2025,Andhra Pradesh,Krishna,520003,0,15
26-12-2025,Andhra Pradesh,Krishna,520007,3,21
26-12-2025,Andhra Pradesh,Krishna,521111,0,5
26-12-2025,Andhra Pradesh,Krishna,521120,3,4
26-12-2025,Andhra Pradesh,Krishna,521121,2,9
26-12-2025,Andhra Pradesh,Krishna,521132,0,4
26-12-2025,Andhra Pradesh,Krishna,521137,0,26
26-12-2025,Andhra Pradesh,Krishna,521156,0,3
26-12-2025,Andhra Pradesh,Krishna,521157,0,5
26-12-2025,Andhra Pradesh,Krishna,521162,1,0
26-12-2025,Andhra Pradesh,Krishna,521225,0,7
26-12-2025,Andhra Pradesh,Krishna,521229,0,3
26-12-2025,Andhra Pradesh,Krishna,521241,0,3
26-12-2025,Andhra Pradesh,Krishna,521246,0,1
26-12-2025,Andhra Pradesh,Krishna,521311,0,2
26-12-2025,Andhra Pradesh,Krishna,521344,0,5
26-12-2025,Andhra Pradesh,Krishna,521356,1,4
26-12-2025,Andhra Pradesh,Krishna,521369,4,7
26-12-2025,Andhra Pradesh,Krishna,521402,0,6
26-12-2025,Andhra Pradesh,Kurnool,518005,0,2
26-12-2025,Andhra Pradesh,Kurnool,518102,1,1
26-12-2025,Andhra Pradesh,Kurnool,518134,0,10
26-12-2025,Andhra Pradesh,Kurnool,518145,1,2
26-12-2025,Andhra Pradesh,Kurnool,518176,0,2
26-12-2025,Andhra Pradesh,Kurnool,518196,0,2
26-12-2025,Andhra Pradesh,Kurnool,518225,1,8
26-12-2025,Andhra Pradesh,Kurnool,518301,6,36
26-12-2025,Andhra Pradesh,Kurnool,518302,4,9
26-12-2025,Andhra Pradesh,Kurnool,518333,1,5
26-12-2025,Andhra Pradesh,Kurnool,518344,2,18
26-12-2025,Andhra Pradesh,Kurnool,518350,0,4
26-12-2025,Andhra Pradesh,Kurnool,518463,2,14
26-12-2025,Andhra Pradesh,Kurnool,518464,4,8
26-12-2025,Andhra Pradesh,Kurnool,518508,0,3
26-12-2025,Andhra Pradesh,Kurnool,518511,2,1
26-12-2025,Andhra Pradesh,Kurnool,518513,2,3
26-12-2025,Andhra Pradesh,Kurnool,518598,1,4
26-12-2025,Andhra Pradesh,Kurnool,518599,0,13
26-12-2025,Andhra Pradesh,Kurnool,518674,0,1
26-12-2025,Andhra Pradesh,Mahabub Nagar,509127,0,1
26-12-2025,Andhra Pradesh,Mahabub Nagar,509131,0,2
26-12-2025,Andhra Pradesh,Mahabub Nagar,509153,0,1
26-12-2025,Andhra Pradesh,Mahabub Nagar,509204,0,3
26-12-2025,Andhra Pradesh,Mahabub Nagar,509208,0,1
26-12-2025,Andhra Pradesh,Mahabub Nagar,509350,0,2
26-12-2025,Andhra Pradesh,Mahabub Nagar,509360,1,3
26-12-2025,Andhra Pradesh,Mahabub Nagar,509406,0,1
26-12-2025,Andhra Pradesh,Mahabubnagar,509131,0,1
26-12-2025,Andhra Pradesh,Mahbubnagar,509135,0,1
26-12-2025,Andhra Pradesh,Mahbubnagar,509371,0,1
26-12-2025,Andhra Pradesh,Medak,502114,0,1
26-12-2025,Andhra Pradesh,Medak,502306,1,0
26-12-2025,Andhra Pradesh,Medak,502312,0,1
26-12-2025,Andhra Pradesh,Medak,502313,1,4
26-12-2025,Andhra Pradesh,Medak,502335,0,2
26-12-2025,Andhra Pradesh,N. T. R,520004,2,4
26-12-2025,Andhra Pradesh,N. T. R,520010,1,6
26-12-2025,Andhra Pradesh,N. T. R,521180,0,4
26-12-2025,Andhra Pradesh,N. T. R,521225,1,6
26-12-2025,Andhra Pradesh,N. T. R,521226,0,2
26-12-2025,Andhra Pradesh,Nalgonda,508115,0,2
26-12-2025,Andhra Pradesh,Nalgonda,508116,0,7
26-12-2025,Andhra Pradesh,Nalgonda,508205,0,2
26-12-2025,Andhra Pradesh,Nalgonda,508206,0,12
26-12-2025,Andhra Pradesh,Nalgonda,508212,0,3
26-12-2025,Andhra Pradesh,Nalgonda,508221,0,3
26-12-2025,Andhra Pradesh,Nalgonda,508244,1,2
26-12-2025,Andhra Pradesh,Nalgonda,508252,0,8
26-12-2025,Andhra Pradesh,Nalgonda,508257,0,4
26-12-2025,Andhra Pradesh,Nalgonda,508258,0,1
26-12-2025,Andhra Pradesh,Nalgonda,508277,0,3
26-12-2025,Andhra Pradesh,Nalgonda,508280,0,8
26-12-2025,Andhra Pradesh,Nalgonda,508374,0,4
26-12-2025,Andhra Pradesh,Nandyal,518155,0,1
26-12-2025,Andhra Pradesh,Nandyal,518221,0,2
26-12-2025,Andhra Pradesh,Nandyal,518222,0,10
26-12-2025,Andhra Pradesh,Nandyal,518405,0,1
26-12-2025,Andhra Pradesh,Nandyal,518422,1,1
26-12-2025,Andhra Pradesh,Nandyal,518432,0,2
26-12-2025,Andhra Pradesh,Nandyal,518502,0,6
26-12-2025,Andhra Pradesh,Nandyal,518511,0,1
26-12-2025,Andhra Pradesh,Nandyal,518594,0,1
26-12-2025,Andhra Pradesh,Nellore,524004,3,23
26-12-2025,Andhra Pradesh,Nellore,524005,1,3
26-12-2025,Andhra Pradesh,Nellore,524101,0,14
26-12-2025,Andhra Pradesh,Nellore,524132,1,15
26-12-2025,Andhra Pradesh,Nellore,524134,0,6
26-12-2025,Andhra Pradesh,Nellore,524137,0,20
26-12-2025,Andhra Pradesh,Nellore,524201,4,23
26-12-2025,Andhra Pradesh,Nellore,524222,0,4
26-12-2025,Andhra Pradesh,Nellore,524224,0,1
26-12-2025,Andhra Pradesh,Nellore,524303,1,2
26-12-2025,Andhra Pradesh,Nellore,524305,2,17
26-12-2025,Andhra Pradesh,Nellore,524312,1,3
26-12-2025,Andhra Pradesh,Nellore,524320,3,3
26-12-2025,Andhra Pradesh,Nellore,524322,0,10
26-12-2025,Andhra Pradesh,Nellore,524343,0,7
26-12-2025,Andhra Pradesh,Nellore,524366,0,4
26-12-2025,Andhra Pradesh,Nellore,524406,0,1
26-12-2025,Andhra Pradesh,Nellore,524407,1,6
26-12-2025,Andhra Pradesh,Nellore,524411,0,8
26-12-2025,Andhra Pradesh,Nizamabad,503003,0,1
26-12-2025,Andhra Pradesh,Nizamabad,503207,1,0
26-12-2025,Andhra Pradesh,Nizamabad,503246,0,1
26-12-2025,Andhra Pradesh,Palnadu,522408,0,1
26-12-2025,Andhra Pradesh,Palnadu,522410,1,1
26-12-2025,Andhra Pradesh,Palnadu,522411,1,3
26-12-2025,Andhra Pradesh,Palnadu,522412,0,1
26-12-2025,Andhra Pradesh,Palnadu,522415,0,3
26-12-2025,Andhra Pradesh,Palnadu,522426,0,2
26-12-2025,Andhra Pradesh,Palnadu,522615,0,3
26-12-2025,Andhra Pradesh,Palnadu,522647,0,3
26-12-2025,Andhra Pradesh,Parvathipuram Manyam,532443,0,3
26-12-2025,Andhra Pradesh,Parvathipuram Manyam,535525,0,11
26-12-2025,Andhra Pradesh,Parvathipuram Manyam,535526,1,0
26-12-2025,Andhra Pradesh,Parvathipuram Manyam,535547,3,3
26-12-2025,Andhra Pradesh,Prakasam,523111,0,7
26-12-2025,Andhra Pradesh,Prakasam,523115,0,3
26-12-2025,Andhra Pradesh,Prakasam,523155,2,5
26-12-2025,Andhra Pradesh,Prakasam,523157,2,11
26-12-2025,Andhra Pradesh,Prakasam,523171,1,1
26-12-2025,Andhra Pradesh,Prakasam,523180,1,9
26-12-2025,Andhra Pradesh,Prakasam,523224,1,6
26-12-2025,Andhra Pradesh,Prakasam,523254,0,8
26-12-2025,Andhra Pradesh,Prakasam,523274,0,10
26-12-2025,Andhra Pradesh,Prakasam,523291,1,2
26-12-2025,Andhra Pradesh,Prakasam,523305,2,3
26-12-2025,Andhra Pradesh,Prakasam,523315,2,9
26-12-2025,Andhra Pradesh,Prakasam,523328,2,5
26-12-2025,Andhra Pradesh,Prakasam,523331,0,12
26-12-2025,Andhra Pradesh,Prakasam,523368,0,5
26-12-2025,Andhra Pradesh,Rangareddi,500039,1,11
26-12-2025,Andhra Pradesh,Rangareddi,500055,0,10
26-12-2025,Andhra Pradesh,Rangareddi,500058,1,2
26-12-2025,Andhra Pradesh,Rangareddi,500060,1,1
26-12-2025,Andhra Pradesh,Rangareddi,500086,0,1
26-12-2025,Andhra Pradesh,Rangareddi,500087,0,7
26-12-2025,Andhra Pradesh,Rangareddi,500090,0,2
26-12-2025,Andhra Pradesh,Rangareddi,501511,1,2
26-12-2025,Andhra Pradesh,Rangareddi,509325,0,2
26-12-2025,Andhra Pradesh,Sri Potti Sriramulu Nellore,523281,0,2
26-12-2025,Andhra Pradesh,Sri Potti Sriramulu Nellore,523291,0,2
26-12-2025,Andhra Pradesh,Sri Potti Sriramulu Nellore,524003,0,8
26-12-2025,Andhra Pradesh,Sri Potti Sriramulu Nellore,524137,1,8
26-12-2025,Andhra Pradesh,Sri Potti Sriramulu Nellore,524236,0,2
26-12-2025,Andhra Pradesh,Sri Potti Sriramulu Nellore,524310,0,1
26-12-2025,Andhra Pradesh,Sri Potti Sriramulu Nellore,524341,0,1
26-12-2025,Andhra Pradesh,Sri Potti Sriramulu Nellore,524343,0,1
26-12-2025,Andhra Pradesh,Sri Sathya Sai,515124,1,0
26-12-2025,Andhra Pradesh,Sri Sathya Sai,515154,1,3
26-12-2025,Andhra Pradesh,Sri Sathya Sai,515164,0,2
26-12-2025,Andhra Pradesh,Sri Sathya Sai,515291,0,2
26-12-2025,Andhra Pradesh,Sri Sathya Sai,515321,0,3
26-12-2025,Andhra Pradesh,Sri Sathya Sai,515511,2,2
26-12-2025,Andhra Pradesh,Sri Sathya Sai,515641,1,1
26-12-2025,Andhra Pradesh,Sri Sathya Sai,515661,0,3
26-12-2025,Andhra Pradesh,Srikakulam,532127,4,16
26-12-2025,Andhra Pradesh,Srikakulam,532148,2,3
26-12-2025,Andhra Pradesh,Srikakulam,532201,3,25
26-12-2025,Andhra Pradesh,Srikakulam,532212,3,5
26-12-2025,Andhra Pradesh,Srikakulam,532214,0,5
26-12-2025,Andhra Pradesh,Srikakulam,532216,1,4
26-12-2025,Andhra Pradesh,Srikakulam,532221,0,9
26-12-2025,Andhra Pradesh,Srikakulam,532222,4,23
26-12-2025,Andhra Pradesh,Srikakulam,532264,4,6
26-12-2025,Andhra Pradesh,Srikakulam,532284,0,11
26-12-2025,Andhra Pradesh,Srikakulam,532292,0,9
26-12-2025,Andhra Pradesh,Srikakulam,532401,1,16
26-12-2025,Andhra Pradesh,Srikakulam,532402,3,10
26-12-2025,Andhra Pradesh,Srikakulam,532407,4,22
26-12-2025,Andhra Pradesh,Srikakulam,532458,1,6
26-12-2025,Andhra Pradesh,Srikakulam,532474,0,2
26-12-2025,Andhra Pradesh,Tirupati,517152,0,2
26-12-2025,Andhra Pradesh,Tirupati,517526,0,1
26-12-2025,Andhra Pradesh,Tirupati,517561,0,3
26-12-2025,Andhra Pradesh,Tirupati,517584,0,1
26-12-2025,Andhra Pradesh,Tirupati,517640,1,2
26-12-2025,Andhra Pradesh,Tirupati,524421,0,0
26-12-2025,Andhra Pradesh,Visakhapatnam,530004,0,12
26-12-2025,Andhra Pradesh,Visakhapatnam,530007,4,11
26-12-2025,Andhra Pradesh,Visakhapatnam,530009,1,3
26-12-2025,Andhra Pradesh,Visakhapatnam,530013,2,16
26-12-2025,Andhra Pradesh,Visakhapatnam,530017,1,19
26-12-2025,Andhra Pradesh,Visakhapatnam,530018,0,10
26-12-2025,Andhra Pradesh,Visakhapatnam,530022,0,6
26-12-2025,Andhra Pradesh,Visakhapatnam,530028,1,9
26-12-2025,Andhra Pradesh,Visakhapatnam,530041,3,17
26-12-2025,Andhra Pradesh,Visakhapatnam,530052,0,3
26-12-2025,Andhra Pradesh,Visakhapatnam,530053,1,4
26-12-2025,Andhra Pradesh,Visakhapatnam,531023,0,6
26-12-2025,Andhra Pradesh,Visakhapatnam,531025,1,6
26-12-2025,Andhra Pradesh,Visakhapatnam,531026,2,8
26-12-2025,Andhra Pradesh,Visakhapatnam,531033,1,7
26-12-2025,Andhra Pradesh,Visakhapatnam,531036,2,11
26-12-2025,Andhra Pradesh,Visakhapatnam,531055,6,17
26-12-2025,Andhra Pradesh,Visakhapatnam,531114,3,12
26-12-2025,Andhra Pradesh,Visakhapatnam,535183,0,3
26-12-2025,Andhra Pradesh,Vizianagaram,535002,5,26
26-12-2025,Andhra Pradesh,Vizianagaram,535101,4,11
26-12-2025,Andhra Pradesh,Vizianagaram,535145,3,13
26-12-2025,Andhra Pradesh,Vizianagaram,535220,3,3
26-12-2025,Andhra Pradesh,Vizianagaram,535463,2,2
26-12-2025,Andhra Pradesh,Vizianagaram,535526,0,4
26-12-2025,Andhra Pradesh,Vizianagaram,535558,1,18
26-12-2025,Andhra Pradesh,Warangal,506001,1,7
26-12-2025,Andhra Pradesh,Warangal,506003,0,5
26-12-2025,Andhra Pradesh,Warangal,506005,0,3
26-12-2025,Andhra Pradesh,Warangal,506013,0,3
26-12-2025,Andhra Pradesh,Warangal,506101,0,8
26-12-2025,Andhra Pradesh,Warangal,506135,0,6
26-12-2025,Andhra Pradesh,Warangal,506165,0,1
26-12-2025,Andhra Pradesh,Warangal,506324,0,1
26-12-2025,Andhra Pradesh,Warangal,506331,0,6
26-12-2025,Andhra Pradesh,Warangal,506332,0,1
26-12-2025,Andhra Pradesh,West Godavari,534005,1,6
26-12-2025,Andhra Pradesh,West Godavari,534006,0,2
26-12-2025,Andhra Pradesh,West Godavari,534112,0,5
26-12-2025,Andhra Pradesh,West Godavari,534122,0,6
26-12-2025,Andhra Pradesh,West Godavari,534126,0,4
26-12-2025,Andhra Pradesh,West Godavari,534145,1,3
26-12-2025,Andhra Pradesh,West Godavari,534146,0,6
26-12-2025,Andhra Pradesh,West Godavari,534196,0,2
26-12-2025,Andhra Pradesh,West Godavari,534207,2,7
26-12-2025,Andhra Pradesh,West Godavari,534218,1,3
26-12-2025,Andhra Pradesh,West Godavari,534239,2,9
26-12-2025,Andhra Pradesh,West Godavari,534245,0,11
26-12-2025,Andhra Pradesh,West Godavari,534269,1,6
26-12-2025,Andhra Pradesh,West Godavari,534313,1,7
26-12-2025,Andhra Pradesh,West Godavari,534330,1,3
26-12-2025,Andhra Pradesh,West Godavari,534350,2,9
26-12-2025,Andhra Pradesh,West Godavari,534416,0,1
26-12-2025,Andhra Pradesh,West Godavari,534425,0,3
26-12-2025,Andhra Pradesh,West Godavari,534449,0,4
26-12-2025,Andhra Pradesh,West Godavari,534461,0,3
26-12-2025,Andhra Pradesh,West Godavari,534462,1,8
26-12-2025,Andhra Pradesh,Y. S. R,516162,0,1
26-12-2025,Andhra Pradesh,Y. S. R,516309,0,0
26-12-2025,Andhra Pradesh,Y. S. R,516355,0,1
26-12-2025,Andhra Pradesh,Y. S. R,516484,1,0
26-12-2025,Arunachal Pradesh,Changlang,792103,1,21
26-12-2025,Arunachal Pradesh,Changlang,792120,1,4
26-12-2025,Arunachal Pradesh,Kra Daadi,791118,4,2
26-12-2025,Arunachal Pradesh,Longding,792131,1,3
26-12-2025,Arunachal Pradesh,Lower Siang,791125,0,2
26-12-2025,Arunachal Pradesh,Papum Pare,791110,0,14
26-12-2025,Arunachal Pradesh,Papum Pare,791113,0,8
26-12-2025,Arunachal Pradesh,Tawang,790104,2,2
26-12-2025,Arunachal Pradesh,Upper Siang,791002,0,5
26-12-2025,Arunachal Pradesh,West Siang,791125,0,3
26-12-2025,Assam,Baksa,781330,1,16
26-12-2025,Assam,Baksa,781372,2,10
26-12-2025,Assam,Barpeta,781302,1,7
26-12-2025,Assam,Barpeta,781307,1,15
26-12-2025,Assam,Barpeta,781352,1,15
26-12-2025,Assam,Barpeta,781371,0,1
26-12-2025,Assam,Barpeta,781375,0,3
26-12-2025,Assam,Biswanath,784172,1,9
26-12-2025,Assam,Biswanath,784177,0,6
26-12-2025,Assam,Bongaigaon,783372,1,6
26-12-2025,Assam,Bongaigaon,783390,0,14
26-12-2025,Assam,Cachar,788006,0,12
26-12-2025,Assam,Cachar,788007,1,4
26-12-2025,Assam,Cachar,788015,0,5
26-12-2025,Assam,Cachar,788026,2,5
26-12-2025,Assam,Cachar,788098,1,5
26-12-2025,Assam,Cachar,788101,2,26
26-12-2025,Assam,Cachar,788102,1,4
26-12-2025,Assam,Cachar,788103,0,3
26-12-2025,Assam,Cachar,788104,1,6
