state,year_month,enrol_age_5_17,enrol_age_18_plus,demo_age_5_17,demo_age_18_plus,bio_age_5_17,bio_age_18_plus,demo_ratio_5_17,demo_ratio_18_plus,bio_ratio_5_17,bio_ratio_18_plus,total_updates,total_enrolment,update_intensity,update_intensity_3m_avg,update_decay_signal,update_consistency
ORISSA,2025-09,25,0,32.0,746.0,170.0,768.0,1.28,0.0,6.8,0.0,1716.0,25,68.64,136.19746031746033,-67.55746031746033,426.6821223033465
ORISSA,2025-10,17,0,52.0,1038.0,301.0,983.0,3.0588235294117645,0.0,17.705882352941178,0.0,2374.0,17,139.64705882352942,115.6036227824463,24.043436041083126,426.6821223033465
ORISSA,2025-11,19,0,92.0,1121.0,220.0,900.0,4.842105263157895,0.0,11.578947368421053,0.0,2333.0,19,122.78947368421052,110.35884416924664,12.430629514963883,426.6821223033465
ORISSA,2025-12,21,0,93.0,1182.0,327.0,1112.0,4.428571428571429,0.0,15.571428571428571,0.0,2714.0,21,129.23809523809524,130.55820924861175,-1.3201140105165052,426.6821223033465
ORISSA,NaT,393,0,1006.0,14605.0,3185.0,12112.0,2.559796437659033,0.0,8.104325699745548,0.0,30908.0,393,78.64631043256998,110.22462645162523,-31.57831601905525,426.6821223033465
PONDICHERRY,2025-01,1,0,8.0,195.0,2335.0,10262.0,8.0,0.0,2335.0,0.0,12800.0,1,12800.0,12800.0,0.0,3417.839041956266
PONDICHERRY,2025-02,4,0,29.0,240.0,136.0,550.0,7.25,0.0,34.0,0.0,955.0,4,238.75,6519.375,-6280.625,3417.839041956266
PONDICHERRY,2025-03,1,0,34.0,322.0,99.0,524.0,34.0,0.0,99.0,0.0,979.0,1,979.0,4672.583333333333,-3693.583333333333,3417.839041956266
PONDICHERRY,2025-04,2,0,32.0,342.0,123.0,561.0,16.0,0.0,61.5,0.0,1058.0,2,529.0,582.25,-53.25,3417.839041956266
PONDICHERRY,2025-05,1,0,10.0,172.0,105.0,483.0,10.0,0.0,105.0,0.0,770.0,1,770.0,759.3333333333334,10.666666666666629,3417.839041956266
PONDICHERRY,2025-06,2,0,20.0,226.0,116.0,512.0,10.0,0.0,58.0,0.0,874.0,2,437.0,578.6666666666666,-141.66666666666663,3417.839041956266
PONDICHERRY,2025-07,2,0,21.0,162.0,66.0,511.0,10.5,0.0,33.0,0.0,760.0,2,380.0,529.0,-149.0,3417.839041956266
PONDICHERRY,2025-08,4,0,29.0,384.0,138.0,671.0,7.25,0.0,34.5,0.0,1222.0,4,305.5,374.1666666666667,-68.66666666666669,3417.839041956266
PONDICHERRY,2025-09,1,0,24.0,223.0,99.0,435.0,24.0,0.0,99.0,0.0,781.0,1,781.0,488.8333333333333,292.1666666666667,3417.839041956266
PONDICHERRY,2025-10,3,0,13.0,306.0,100.0,632.0,4.333333333333333,0.0,33.333333333333336,0.0,1051.0,3,350.3333333333333,478.9444444444444,-128.6111111111111,3417.839041956266
PONDICHERRY,2025-11,1,0,31.0,297.0,100.0,548.0,31.0,0.0,100.0,0.0,976.0,1,976.0,702.4444444444443,273.55555555555566,3417.839041956266
PONDICHERRY,2025-12,5,0,13.0,303.0,128.0,692.0,2.6,0.0,25.6,0.0,1136.0,5,227.2,517.8444444444444,-290.64444444444445,3417.839041956266
PONDICHERRY,NaT,52,0,343.0,3680.0,1673.0,5988.0,6.596153846153846,0.0,32.17307692307692,0.0,11684.0,52,224.69230769230768,475.9641025641026,-251.2717948717949,3417.839041956266
PUDUCHERRY,2025-01,0,1,881.0,6458.0,9364.0,12520.0,0.0,6458.0,0.0,12520.0,29223.0,1,29223.0,29223.0,0.0,8008.95959215025
PUDUCHERRY,2025-02,4,1,112.0,592.0,571.0,351.0,28.0,592.0,142.75,351.0,1626.0,5,325.2,14774.1,-14448.9,8008.95959215025
PUDUCHERRY,2025-03,4,3,116.0,627.0,436.0,399.0,29.0,209.0,109.0,133.0,1578.0,7,225.42857142857142,9924.542857142858,-9699.114285714288,8008.95959215025
PUDUCHERRY,2025-04,3,1,121.0,568.0,486.0,394.0,40.333333333333336,568.0,162.0,394.0,1569.0,4,392.25,314.29285714285714,77.95714285714286,8008.95959215025
PUDUCHERRY,2025-05,0,0,107.0,427.0,441.0,292.0,0.0,0.0,0.0,0.0,1267.0,0,0.0,205.8928571428571,-205.8928571428571,8008.95959215025
PUDUCHERRY,2025-06,3,0,180.0,716.0,547.0,345.0,60.0,0.0,182.33333333333334,0.0,1788.0,3,596.0,329.4166666666667,266.5833333333333,8008.95959215025
PUDUCHERRY,2025-07,1,4,103.0,525.0,212.0,271.0,103.0,131.25,212.0,67.75,1111.0,5,222.2,272.73333333333335,-50.53333333333336,8008.95959215025
PUDUCHERRY,2025-08,3,1,144.0,710.0,717.0,478.0,48.0,710.0,239.0,478.0,2049.0,4,512.25,443.48333333333335,68.76666666666665,8008.95959215025
PUDUCHERRY,2025-09,4,0,105.0,455.0,412.0,321.0,26.25,0.0,103.0,0.0,1293.0,4,323.25,352.56666666666666,-29.316666666666663,8008.95959215025
PUDUCHERRY,2025-10,2,2,114.0,547.0,537.0,418.0,57.0,273.5,268.5,209.0,1616.0,4,404.0,413.1666666666667,-9.166666666666686,8008.95959215025
PUDUCHERRY,2025-11,2,1,173.0,650.0,571.0,388.0,86.5,650.0,285.5,388.0,1782.0,3,594.0,440.4166666666667,153.58333333333331,8008.95959215025
PUDUCHERRY,2025-12,4,0,135.0,701.0,541.0,459.0,33.75,0.0,135.25,0.0,1836.0,4,459.0,485.6666666666667,-26.666666666666686,8008.95959215025
PUDUCHERRY,NaT,86,30,1798.0,8239.0,6993.0,3857.0,20.906976744186046,274.6333333333333,81.31395348837209,128.56666666666666,20887.0,116,180.06034482758622,411.0201149425288,-230.95977011494256,8008.95959215025
PUNJAB,2025-01,5369,1603,31547.0,388535.0,448896.0,744279.0,5.875768299497113,242.37991266375545,83.60886571056062,464.30380536494073,1613257.0,6972,231.39084911072862,231.39084911072862,0.0,73.6015309088238
PUNJAB,2025-02,364,11,756.0,13506.0,13506.0,9888.0,2.076923076923077,1227.8181818181818,37.104395604395606,898.9090909090909,37656.0,375,100.416,165.90342455536432,-65.48742455536433,73.6015309088238
PUNJAB,2025-03,190,40,1246.0,21368.0,11789.0,11652.0,6.557894736842106,534.2,62.04736842105263,291.3,46055.0,230,200.2391304347826,177.34865984850376,22.890470586278838,73.6015309088238
PUNJAB,2025-04,102,13,1167.0,18122.0,10542.0,10542.0,11.441176470588236,1394.0,103.3529411764706,810.9230769230769,40373.0,115,351.0695652173913,217.24156521739133,133.82799999999997,73.6015309088238
PUNJAB,2025-05,227,22,1060.0,14776.0,10176.0,11179.0,4.669603524229075,671.6363636363636,44.82819383259912,508.1363636363636,37191.0,249,149.36144578313252,233.5567138117688,-84.19526802863626,73.6015309088238
PUNJAB,2025-06,178,32,1053.0,15312.0,12259.0,12234.0,5.915730337078652,478.5,68.87078651685393,382.3125,40858.0,210,194.56190476190477,231.66430525414285,-37.102400492238075,73.6015309088238
PUNJAB,2025-07,62,32,699.0,9644.0,7742.0,8561.0,11.274193548387096,301.375,124.87096774193549,267.53125,26646.0,94,283.468085106383,209.13047855047344,74.33760655590956,73.6015309088238
PUNJAB,2025-08,277,28,1192.0,20337.0,12262.0,14974.0,4.303249097472924,726.3214285714286,44.26714801444043,534.7857142857143,48765.0,305,159.88524590163934,212.63841192330904,-52.7531660216697,73.6015309088238
PUNJAB,2025-09,254,30,761.0,12439.0,8529.0,11573.0,2.9960629921259843,414.6333333333333,33.57874015748032,385.76666666666665,33302.0,284,117.2605633802817,186.87129812943468,-69.61073474915298,73.6015309088238
PUNJAB,2025-10,255,66,838.0,15279.0,10736.0,13040.0,3.2862745098039214,231.5,42.101960784313725,197.57575757575756,39893.0,321,124.27725856697819,133.8076892829664,-9.530430715988217,73.6015309088238
PUNJAB,2025-11,212,46,1203.0,19696.0,12136.0,14937.0,5.6745283018867925,428.17391304347825,57.24528301886792,324.7173913043478,47972.0,258,185.93798449612405,142.49193548112797,43.44604901499608,73.6015309088238
PUNJAB,2025-12,230,42,1276.0,22799.0,11851.0,14846.0,5.547826086956522,542.8333333333334,51.52608695652174,353.4761904761905,50772.0,272,186.66176470588235,165.62566925632817,21.036095449554182,73.6015309088238
PUNJAB,NaT,4630,1207,14068.0,253216.0,129733.0,161809.0,3.0384449244060474,209.78956089478044,28.020086393088555,134.05882352941177,558826.0,5837,95.73856433099195,156.1127711776661,-60.374206846674156,73.6015309088238
RAJASTHAN,2025-01,20081,1676,117685.0,1498232.0,1040427.0,1229606.0,5.860514914595886,893.9331742243437,51.81151337084807,733.6551312649165,3885950.0,21757,178.6068851404146,178.6068851404146,0.0,38.6122338469517
RAJASTHAN,2025-02,3688,37,4510.0,32843.0,35247.0,31277.0,1.222885032537961,887.6486486486486,9.557212581344903,845.3243243243244,103877.0,3725,27.886442953020133,103.24666404671736,-75.36022109369722,38.6122338469517
RAJASTHAN,2025-03,2058,42,7212.0,49906.0,44345.0,37671.0,3.5043731778425657,1188.2380952380952,21.547619047619047,896.9285714285714,139134.0,2100,66.25428571428571,90.91587126924014,-24.661585554954428,38.6122338469517
RAJASTHAN,2025-04,1522,25,5585.0,47040.0,30297.0,21367.0,3.669513797634691,1881.6,19.906044678055192,854.68,104289.0,1547,67.4137039431157,53.85147753680718,13.562226406308525,38.6122338469517
RAJASTHAN,2025-05,1954,23,4054.0,32139.0,26026.0,22416.0,2.074718526100307,1397.3478260869565,13.319344933469806,974.6086956521739,84635.0,1977,42.809812847749114,58.82593416838352,-16.016121320634404,38.6122338469517
RAJASTHAN,2025-06,1761,69,4879.0,34506.0,36950.0,27069.0,2.770584894946053,500.0869565217391,20.982396365701305,392.30434782608694,103404.0,1830,56.50491803278688,55.57614494121723,0.9287730915696528,38.6122338469517
RAJASTHAN,2025-07,1057,44,3377.0,24997.0,16762.0,16608.0,3.194891201513718,568.1136363636364,15.858088930936614,377.45454545454544,61744.0,1101,56.07992733878292,51.79821940643964,4.281707932343281,38.6122338469517
RAJASTHAN,2025-08,2714,46,7084.0,53062.0,66063.0,28195.0,2.610169491525424,1153.5217391304348,24.3415622697126,612.9347826086956,154404.0,2760,55.94347826086957,56.17610787747979,-0.2326296166102182,38.6122338469517
RAJASTHAN,2025-09,3075,58,4504.0,32252.0,68796.0,34527.0,1.4647154471544714,556.0689655172414,22.372682926829267,595.2931034482758,140079.0,3133,44.71082030003192,52.24474196656147,-7.533921666529551,38.6122338469517
RAJASTHAN,2025-10,3772,67,5491.0,41993.0,62485.0,35656.0,1.455726405090138,626.7611940298508,16.565482502651115,532.179104477612,145625.0,3839,37.93305548319875,46.195784681366746,-8.262729198167996,38.6122338469517
RAJASTHAN,2025-11,2994,31,6531.0,47722.0,70634.0,42361.0,2.1813627254509016,1539.4193548387098,23.59185036740147,1366.483870967742,167248.0,3025,55.28859504132232,45.97749027485099,9.311104766471324,38.6122338469517
RAJASTHAN,2025-12,3184,525,7521.0,53810.0,62911.0,35472.0,2.3621231155778895,102.4952380952381,19.758479899497488,67.56571428571428,159714.0,3709,43.061202480452955,45.42761766832467,-2.3664151878717163,38.6122338469517
RAJASTHAN,NaT,65263,2912,78791.0,611889.0,505804.0,365983.0,1.2072843724621913,210.12671703296704,7.750241331229027,125.68097527472527,1562467.0,68175,22.918474514118078,40.42275734529778,-17.504282831179705,38.6122338469517
SIKKIM,2025-01,370,50,431.0,5991.0,8540.0,8332.0,1.164864864864865,119.82,23.08108108108108,166.64,23294.0,420,55.46190476190476,55.46190476190476,0.0,13.363041502923814
SIKKIM,2025-02,34,2,48.0,804.0,118.0,135.0,1.411764705882353,402.0,3.4705882352941178,67.5,1105.0,36,30.694444444444443,43.0781746031746,-12.38373015873016,13.363041502923814
SIKKIM,2025-03,35,4,89.0,925.0,135.0,157.0,2.5428571428571427,231.25,3.857142857142857,39.25,1306.0,39,33.48717948717949,39.881176231176234,-6.393996743996745,13.363041502923814
SIKKIM,2025-04,20,4,62.0,690.0,74.0,121.0,3.1,172.5,3.7,30.25,947.0,24,39.458333333333336,34.546652421652425,4.911680911680911,13.363041502923814
SIKKIM,2025-05,30,3,58.0,850.0,201.0,142.0,1.9333333333333333,283.3333333333333,6.7,47.333333333333336,1251.0,33,37.90909090909091,36.95153457653458,0.9575563325563294,13.363041502923814
SIKKIM,2025-06,15,0,21.0,375.0,202.0,85.0,1.4,0.0,13.466666666666667,0.0,683.0,15,45.53333333333333,40.966919191919196,4.5664141414141355,13.363041502923814
SIKKIM,2025-07,8,0,25.0,225.0,176.0,68.0,3.125,0.0,22.0,0.0,494.0,8,61.75,48.397474747474746,13.352525252525254,13.363041502923814
SIKKIM,2025-08,32,1,54.0,731.0,130.0,121.0,1.6875,731.0,4.0625,121.0,1036.0,33,31.393939393939394,46.22575757575757,-14.831818181818175,13.363041502923814
SIKKIM,2025-09,26,1,51.0,542.0,119.0,111.0,1.9615384615384615,542.0,4.576923076923077,111.0,823.0,27,30.48148148148148,41.20847362514029,-10.726992143658812,13.363041502923814
SIKKIM,2025-10,16,1,65.0,644.0,232.0,133.0,4.0625,644.0,14.5,133.0,1074.0,17,63.1764705882353,41.683963821218725,21.49250676701657,13.363041502923814
SIKKIM,2025-11,22,1,47.0,681.0,219.0,124.0,2.1363636363636362,681.0,9.954545454545455,124.0,1071.0,23,46.56521739130435,46.74105648700705,-0.17583909570269896,13.363041502923814
SIKKIM,2025-12,22,1,54.0,767.0,224.0,167.0,2.4545454545454546,767.0,10.181818181818182,167.0,1212.0,23,52.69565217391305,54.14578005115089,-1.450127877237847,13.363041502923814
SIKKIM,NaT,417,38,550.0,5560.0,1562.0,1192.0,1.3189448441247003,146.31578947368422,3.7458033573141485,31.36842105263158,8864.0,455,19.48131868131868,39.580729415512025,-20.099410734193345,13.363041502923814
TAMIL NADU,2025-01,1858,344,62099.0,614254.0,1212984.0,1633833.0,33.42249730893434,1785.6220930232557,652.8439181916038,4749.514534883721,3523170.0,2202,1599.9863760217984,1599.9863760217984,0.0,411.91981167702636
TAMIL NADU,2025-02,1855,11,12306.0,55118.0,58697.0,34977.0,6.633962264150943,5010.727272727273,31.642587601078166,3179.7272727272725,161098.0,1866,86.33333333333333,843.1598546775658,-756.8265213442324,411.91981167702636
TAMIL NADU,2025-03,1522,11,11813.0,53882.0,45592.0,32318.0,7.76149802890933,4898.363636363636,29.955321944809462,2938.0,143605.0,1533,93.67579908675799,593.3318361472966,-499.6560370605386,411.91981167702636
TAMIL NADU,2025-04,448,2,14977.0,61913.0,52422.0,33956.0,33.43080357142857,30956.5,117.01339285714286,16978.0,163268.0,450,362.8177777777778,180.9423033992897,181.8754743784881,411.91981167702636
TAMIL NADU,2025-05,865,4,7875.0,35945.0,39888.0,26215.0,9.104046242774567,8986.25,46.113294797687864,6553.75,109923.0,869,126.49367088607595,194.32908258353723,-67.83541169746128,411.91981167702636
TAMIL NADU,2025-06,1110,10,10609.0,38990.0,46904.0,30986.0,9.557657657657657,3899.0,42.255855855855856,3098.6,127489.0,1120,113.82946428571428,201.04697098318934,-87.21750669747506,411.91981167702636
TAMIL NADU,2025-07,832,12,7403.0,29968.0,24250.0,15999.0,8.897836538461538,2497.3333333333335,29.146634615384617,1333.25,77620.0,844,91.96682464454976,110.76331993878,-18.79649529423024,411.91981167702636
TAMIL NADU,2025-08,1076,8,12328.0,63264.0,48692.0,40062.0,11.45724907063197,7908.0,45.25278810408922,5007.75,164346.0,1084,151.61070110701107,119.13566334575836,32.47503776125271,411.91981167702636
TAMIL NADU,2025-09,899,5,6493.0,33037.0,30986.0,29208.0,7.222469410456062,6607.4,34.46718576195773,5841.6,99724.0,904,110.3141592920354,117.96389501453207,-7.649735722496672,411.91981167702636
TAMIL NADU,2025-10,1143,4,10369.0,50867.0,51365.0,44037.0,9.071741032370953,12716.75,44.93875765529309,11009.25,156638.0,1147,136.56320836965998,132.82935625623546,3.7338521134245184,411.91981167702636
TAMIL NADU,2025-11,1003,10,10083.0,56374.0,47869.0,42355.0,10.05284147557328,5637.4,47.725822532402795,4235.5,156681.0,1013,154.67028627838104,133.8492179800255,20.821068298355556,411.91981167702636
TAMIL NADU,2025-12,1095,6,10385.0,62544.0,45892.0,48178.0,9.484018264840183,10424.0,41.910502283105025,8029.666666666667,166999.0,1101,151.67938237965487,147.63762567589862,4.041756703756249,411.91981167702636
TAMIL NADU,NaT,23521,822,138898.0,740434.0,521711.0,458741.0,5.905276136218698,900.7712895377128,22.180647081331575,558.0790754257907,1859784.0,24343,76.39912911309206,127.58293259037599,-51.18380347728393,411.91981167702636
TELANGANA,2025-01,3754,445,91302.0,490361.0,479241.0,483037.0,24.321257325519447,1101.934831460674,127.66142781033564,1085.476404494382,1543941.0,4199,367.6925458442486,367.6925458442486,0.0,76.7864664496214
TELANGANA,2025-02,1165,13,6647.0,39422.0,20292.0,12874.0,5.705579399141631,3032.4615384615386,17.41802575107296,990.3076923076923,79235.0,1178,67.2623089983022,217.47742742127542,-150.2151184229732,76.7864664496214
TELANGANA,2025-03,666,36,5424.0,32767.0,16744.0,13167.0,8.144144144144144,910.1944444444445,25.14114114114114,365.75,68102.0,702,97.01139601139602,177.32208361798226,-80.31068760658624,76.7864664496214
TELANGANA,2025-04,525,6,6025.0,35176.0,25591.0,15945.0,11.476190476190476,5862.666666666667,48.7447619047619,2657.5,82737.0,531,155.8135593220339,106.69575477724403,49.11780454478988,76.7864664496214
TELANGANA,2025-05,407,12,5416.0,27760.0,9637.0,6494.0,13.307125307125308,2313.3333333333335,23.678132678132677,541.1666666666666,49307.0,419,117.67780429594272,123.50091987645754,-5.823115580514823,76.7864664496214
TELANGANA,2025-06,506,40,5834.0,30900.0,18558.0,12123.0,11.529644268774703,772.5,36.67588932806324,303.075,67415.0,546,123.47069597069597,132.32068652955752,-8.849990558861549,76.7864664496214
TELANGANA,2025-07,287,23,4259.0,21847.0,8984.0,5499.0,14.839721254355402,949.8695652173913,31.303135888501743,239.08695652173913,40589.0,310,130.93225806451613,124.02691944371827,6.905338620797863,76.7864664496214
TELANGANA,2025-08,693,5,7633.0,46163.0,17358.0,11572.0,11.014430014430014,9232.6,25.047619047619047,2314.4,82726.0,698,118.51862464183381,124.30719289234862,-5.788568250514814,76.7864664496214
TELANGANA,2025-09,705,12,4842.0,32349.0,14480.0,11459.0,6.868085106382979,2695.75,20.53900709219858,954.9166666666666,63130.0,717,88.04741980474198,112.49943417036398,-24.452014365622006,76.7864664496214
TELANGANA,2025-10,849,16,3924.0,26601.0,21266.0,14680.0,4.6219081272084805,1662.5625,25.04829210836278,917.5,66471.0,865,76.8450867052023,94.47037705059269,-17.625290345390383,76.7864664496214
TELANGANA,2025-11,605,17,4327.0,26535.0,19878.0,13398.0,7.152066115702479,1560.8823529411766,32.85619834710744,788.1176470588235,64138.0,622,103.11575562700965,89.33608737898464,13.779668248025004,76.7864664496214
TELANGANA,2025-12,779,23,7106.0,48520.0,21811.0,15249.0,9.121951219512194,2109.5652173913045,27.998716302952502,663.0,92686.0,802,115.56857855361596,98.50980696194263,17.058771591673334,76.7864664496214
TELANGANA,NaT,13564,503,89520.0,529248.0,272657.0,175660.0,6.5998230610439395,1052.1829025844931,20.101518726039515,349.22465208747514,1067085.0,14067,75.85732565579015,98.18055327880525,-22.3232276230151,76.7864664496214
THE DADRA AND NAGAR HAVELI AND DAMAN AND DIU,2025-01,141,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168,0.0,0.0,0.0,
TRIPURA,2025-01,539,106,3063.0,41257.0,106339.0,101687.0,5.682745825602969,389.2169811320755,197.28942486085344,959.311320754717,252346.0,645,391.2341085271318,391.2341085271318,0.0,91.35501454426235
TRIPURA,2025-02,180,3,378.0,3292.0,2177.0,1769.0,2.1,1097.3333333333333,12.094444444444445,589.6666666666666,7616.0,183,41.61748633879781,216.4257974329648,-174.80831109416698,91.35501454426235
TRIPURA,2025-03,112,2,372.0,3227.0,2285.0,2117.0,3.3214285714285716,1613.5,20.401785714285715,1058.5,8001.0,114,70.1842105263158,167.67860179741513,-97.49439127109933,91.35501454426235
TRIPURA,2025-04,71,0,443.0,4303.0,2572.0,2398.0,6.23943661971831,0.0,36.225352112676056,0.0,9716.0,71,136.8450704225352,82.8822557625496,53.9628146599856,91.35501454426235
TRIPURA,2025-05,99,0,284.0,2661.0,1512.0,1431.0,2.8686868686868685,0.0,15.272727272727273,0.0,5888.0,99,59.474747474747474,88.8346761411995,-29.35992866645202,91.35501454426235
TRIPURA,2025-06,78,3,359.0,2957.0,1728.0,1788.0,4.602564102564102,985.6666666666666,22.153846153846153,596.0,6832.0,81,84.34567901234568,93.55516563654278,-9.209486624197098,91.35501454426235
TRIPURA,2025-07,42,3,164.0,1377.0,1005.0,919.0,3.9047619047619047,459.0,23.928571428571427,306.3333333333333,3465.0,45,77.0,73.60680882903105,3.3931911709689473,91.35501454426235
TRIPURA,2025-08,106,1,515.0,4974.0,1229.0,1454.0,4.8584905660377355,4974.0,11.59433962264151,1454.0,8172.0,107,76.37383177570094,79.23983692934887,-2.866005153647933,91.35501454426235
TRIPURA,2025-09,94,3,282.0,2821.0,1395.0,1384.0,3.0,940.3333333333334,14.840425531914894,461.3333333333333,5882.0,97,60.63917525773196,71.3376690111443,-10.698493753412343,91.35501454426235
TRIPURA,2025-10,83,7,354.0,3340.0,2044.0,2111.0,4.265060240963855,477.14285714285717,24.626506024096386,301.57142857142856,7849.0,90,87.21111111111111,74.741372714848,12.46973839626311,91.35501454426235
TRIPURA,2025-11,124,4,326.0,3041.0,2032.0,2070.0,2.629032258064516,760.25,16.387096774193548,517.5,7469.0,128,58.3515625,68.73394962294769,-10.38238712294769,91.35501454426235
TRIPURA,2025-12,103,31,585.0,5531.0,2436.0,2374.0,5.679611650485437,178.41935483870967,23.650485436893202,76.58064516129032,10926.0,134,81.53731343283582,75.69999568131564,5.837317751520175,91.35501454426235
TRIPURA,NaT,2023,92,4666.0,47441.0,20781.0,23118.0,2.3064755313890264,515.6630434782609,10.272367770637667,251.2826086956522,96006.0,2115,45.39290780141844,61.76059457808475,-16.36768677666631,91.35501454426235
UTTAR PRADESH,2025-01,160206,9015,260596.0,3013244.0,3864019.0,2055116.0,1.6266307129570678,334.24780920687743,24.119065453228966,227.96627842484747,9192975.0,169221,54.32526104916057,54.32526104916057,0.0,9.772253856721212
UTTAR PRADESH,2025-02,14816,169,20867.0,159946.0,122810.0,68968.0,1.4084098272138228,946.4260355029586,8.289011879049676,408.094674556213,372591.0,14985,24.864264264264264,39.59476265671242,-14.730498392448155,9.772253856721212
UTTAR PRADESH,2025-03,9857,253,19707.0,163892.0,108129.0,69036.0,1.999289844780359,647.794466403162,10.969767677792431,272.8695652173913,360764.0,10110,35.683877349159246,38.29113422086136,-2.6072568717021127,9.772253856721212
UTTAR PRADESH,2025-04,6878,126,24201.0,192696.0,67089.0,48050.0,3.5186100610642628,1529.3333333333333,9.75414364640884,381.3492063492063,332036.0,7004,47.40662478583666,35.98492213308672,11.421702652749943,9.772253856721212
UTTAR PRADESH,2025-05,7428,145,16768.0,131056.0,47619.0,34101.0,2.2574044157242863,903.8344827586207,6.410743134087237,235.1793103448276,229544.0,7573,30.310841146177207,37.80044776039104,-7.48960661421383,9.772253856721212
UTTAR PRADESH,2025-06,8420,304,26830.0,195032.0,99574.0,59157.0,3.18646080760095,641.5526315789474,11.825890736342043,194.5953947368421,380593.0,8724,43.625974323704725,40.44781341857286,3.178160905131861,9.772253856721212
UTTAR PRADESH,2025-07,4719,167,13684.0,111886.0,50862.0,36446.0,2.8997668997668997,669.9760479041917,10.778130959949141,218.23952095808383,212878.0,4886,43.56897257470323,39.16859601486172,4.400376559841511,9.772253856721212
UTTAR PRADESH,2025-08,10910,213,33407.0,275635.0,64813.0,43355.0,3.0620531622364804,1294.0610328638497,5.940696608615949,203.54460093896714,417210.0,11123,37.50876562078576,41.56790417306457,-4.05913855227881,9.772253856721212
UTTAR PRADESH,2025-09,12213,294,22575.0,148244.0,92752.0,61643.0,1.8484401866863178,504.2312925170068,7.594530418406616,209.67006802721087,325214.0,12507,26.002558567202367,35.69343225423045,-9.690873687028084,9.772253856721212
UTTAR PRADESH,2025-10,14062,314,24735.0,192939.0,90149.0,57254.0,1.7589958754089035,614.4554140127389,6.410823495946523,182.3375796178344,365077.0,14376,25.39489426822482,29.63540615207098,-4.24051188384616,9.772253856721212
UTTAR PRADESH,2025-11,9566,216,20973.0,181703.0,118020.0,70218.0,2.1924524357098054,841.2175925925926,12.337445118126698,325.0833333333333,390914.0,9782,39.96258433858107,30.45334572466942,9.509238613911648,9.772253856721212
UTTAR PRADESH,2025-12,11287,316,31361.0,266084.0,115306.0,60768.0,2.778506246123859,842.0379746835443,10.215823513776911,192.30379746835442,473519.0,11603,40.810049125226236,35.38917591067737,5.4208732145488625,9.772253856721212
UTTAR PRADESH,NaT,209320,6370,274604.0,2719663.0,1365963.0,706518.0,1.3118861073953756,426.9486656200942,6.525716606153258,110.91334379905808,5066748.0,215690,23.490880430247113,34.75450463135147,-11.26362420110436,9.772253856721212
UTTARAKHAND,2025-01,965,165,25410.0,205237.0,163374.0,201295.0,26.33160621761658,1243.860606060606,169.29948186528497,1219.969696969697,595316.0,1130,526.8283185840708,526.8283185840708,0.0,106.6575136153955
UTTARAKHAND,2025-02,130,0,932.0,7183.0,16927.0,7056.0,7.1692307692307695,0.0,130.2076923076923,0.0,32098.0,130,246.90769230769232,386.8680054458815,-139.9603131381892,106.6575136153955
UTTARAKHAND,2025-03,120,4,1054.0,7666.0,12112.0,6603.0,8.783333333333333,1916.5,100.93333333333334,1650.75,27435.0,124,221.25,331.66200363058766,-110.41200363058766,106.6575136153955
UTTARAKHAND,2025-04,74,1,861.0,8083.0,9035.0,4960.0,11.635135135135135,8083.0,122.0945945945946,4960.0,22939.0,75,305.85333333333335,258.0036752136752,47.84965811965816,106.6575136153955
UTTARAKHAND,2025-05,103,0,733.0,5652.0,6511.0,3961.0,7.116504854368932,0.0,63.213592233009706,0.0,16857.0,103,163.6601941747573,230.25450916936356,-66.59431499460626,106.6575136153955
UTTARAKHAND,2025-06,124,4,1212.0,8355.0,10012.0,5890.0,9.774193548387096,2088.75,80.74193548387096,1472.5,25469.0,128,198.9765625,222.83003000269687,-23.853467502696873,106.6575136153955
UTTARAKHAND,2025-07,54,1,694.0,5039.0,8198.0,4081.0,12.851851851851851,5039.0,151.8148148148148,4081.0,18012.0,55,327.4909090909091,230.04255525522214,97.44835383568696,106.6575136153955
UTTARAKHAND,2025-08,145,3,1360.0,11602.0,8423.0,5015.0,9.379310344827585,3867.3333333333335,58.08965517241379,1671.6666666666667,26400.0,148,178.3783783783784,234.94861665642915,-56.570238278050766,106.6575136153955
UTTARAKHAND,2025-09,153,4,1106.0,7849.0,12553.0,6831.0,7.228758169934641,1962.25,82.04575163398692,1707.75,28339.0,157,180.5031847133758,228.79082406088776,-48.28763934751197,106.6575136153955
UTTARAKHAND,2025-10,183,3,1092.0,9390.0,11878.0,6110.0,5.967213114754099,3130.0,64.90710382513662,2036.6666666666667,28470.0,186,153.06451612903226,170.64869307359547,-17.58417694456321,106.6575136153955
UTTARAKHAND,2025-11,116,4,1123.0,9144.0,13678.0,7316.0,9.681034482758621,2286.0,117.91379310344827,1829.0,31261.0,120,260.5083333333333,198.02534472524712,62.4829886080862,106.6575136153955
UTTARAKHAND,2025-12,145,3,1236.0,10346.0,13728.0,6719.0,8.524137931034483,3448.6666666666665,94.67586206896551,2239.6666666666665,32029.0,148,216.41216216216216,209.99500387484258,6.41715828731958,106.6575136153955
UTTARAKHAND,NaT,3167,147,13113.0,118165.0,138012.0,74485.0,4.140511525102621,803.843537414966,43.57814966845595,506.70068027210885,343775.0,3314,103.73415811707906,193.5515512041915,-89.81739308711244,106.6575136153955
